force,angle
-6.7270,9.0613
-6.7329,8.9954
-6.6744,9.1492
-6.7329,9.0613
-6.6978,9.1492
-6.6803,9.0174
-6.7387,9.0833
-6.7270,9.1492
-6.7855,9.0613
-6.7329,9.1492
-6.7504,9.1492
-6.7563,9.0833
-6.7680,9.0833
-6.7446,9.1492
-6.8147,9.1272
-6.8147,9.2151
-6.7621,9.2371
-6.8206,9.1712
-6.7855,9.2151
-6.7797,9.0613
-6.7855,9.1492
-6.7797,9.1712
-6.7738,9.2591
-6.8264,9.3250
-6.8440,9.2810
-6.8381,9.2371
-6.7972,9.3030
-6.8206,9.2371
-6.7738,9.2371
-6.8089,9.2810
-6.7914,9.1272
-6.8323,9.2810
-6.8031,9.2371
-6.8147,9.2810
-6.7680,9.3689
-6.8381,9.2591
-6.8381,9.2810
-6.8615,9.2810
-6.8147,9.2371
-6.8615,9.2810
-6.8206,9.3030
-6.7855,9.2151
-6.8323,9.2151
-6.8031,9.3030
-6.8089,9.2591
-6.8791,9.2810
-6.8031,9.4129
-6.8498,9.3030
-6.8908,9.2810
-6.8498,9.2371
-6.7914,9.3909
-6.8908,9.4129
-6.8440,9.3689
-6.8440,9.3470
-6.8147,9.3909
-6.9025,9.3030
-6.9025,9.3470
-6.8381,9.3909
-6.8791,9.3030
-6.8791,9.3250
-6.9083,9.3470
-6.8849,9.4129
-6.8908,9.4568
-6.9317,9.3470
-6.8732,9.3689
-6.8732,9.4129
-6.8674,9.3470
-6.9025,9.4129
-6.8966,9.3909
-6.8791,9.3909
-6.9258,9.4348
-6.9258,9.4348
-6.9258,9.3470
-6.9258,9.4788
-6.9551,9.4348
-6.9726,9.4568
-6.9843,9.4788
-6.9375,9.5227
-6.9492,9.5447
-6.9551,9.5227
-7.0019,9.3909
-6.9434,9.5887
-6.9200,9.5008
-6.9668,9.5667
-6.9492,9.4348
-6.9609,9.5667
-6.9492,9.5667
-6.9609,9.5887
-6.9785,9.6106
-6.9960,9.5887
