t,Ax,Ay,Bx,By
1.014347E1,1.120887E-1,3.924084E-2,1.226295E-1,3.704172E-3
1.017683E1,1.105514E-1,4.062755E-2,1.205692E-1,4.869227E-3
1.021020E1,1.093017E-1,4.209278E-2,1.189737E-1,5.904714E-3
1.024357E1,1.079347E-1,4.335402E-2,1.172612E-1,7.344346E-3
1.027693E1,1.066189E-1,4.454872E-2,1.156850E-1,8.382920E-3
1.031030E1,1.051915E-1,4.596412E-2,1.139321E-1,9.750379E-3
1.034367E1,1.038422E-1,4.725790E-2,1.117604E-1,1.073699E-2
1.037703E1,1.025330E-1,4.859563E-2,1.100586E-1,1.215961E-2
1.041040E1,1.012638E-1,4.987419E-2,1.083290E-1,1.320213E-2
1.044377E1,9.983571E-2,5.116489E-2,1.067793E-1,1.460880E-2
1.047713E1,9.845298E-2,5.230820E-2,1.049730E-1,1.559806E-2
1.051050E1,9.717713E-2,5.360068E-2,1.033476E-1,1.685244E-2
1.054387E1,9.584091E-2,5.485202E-2,1.016735E-1,1.788012E-2
1.057723E1,9.447156E-2,5.603415E-2,9.969072E-2,1.905668E-2
1.061060E1,9.313872E-2,5.717051E-2,9.790735E-2,2.049219E-2
1.064397E1,9.183707E-2,5.846090E-2,9.623266E-2,2.150547E-2
1.067733E1,9.043073E-2,5.961265E-2,9.451993E-2,2.264573E-2
1.071070E1,8.903083E-2,6.081683E-2,9.280132E-2,2.383883E-2
1.074407E1,8.766622E-2,6.199510E-2,9.109651E-2,2.487945E-2
1.077743E1,8.624690E-2,6.318683E-2,8.938500E-2,2.608114E-2
1.081080E1,8.497652E-2,6.427318E-2,8.742202E-2,2.743428E-2
1.084417E1,8.355193E-2,6.548014E-2,8.563257E-2,2.859407E-2
1.087753E1,8.207657E-2,6.648225E-2,8.385218E-2,2.956642E-2
1.091090E1,8.084296E-2,6.759249E-2,8.204976E-2,3.058370E-2
1.094427E1,7.935359E-2,6.868905E-2,8.031238E-2,3.169749E-2
1.097763E1,7.787263E-2,6.981189E-2,7.838135E-2,3.274771E-2
1.101100E1,7.663960E-2,7.080555E-2,7.668672E-2,3.373932E-2
1.104437E1,7.519041E-2,7.175930E-2,7.490312E-2,3.477057E-2
1.107773E1,7.375284E-2,7.279318E-2,7.312919E-2,3.571569E-2
1.111110E1,7.238639E-2,7.378248E-2,7.122299E-2,3.662140E-2
1.114447E1,7.100576E-2,7.461592E-2,6.946561E-2,3.767161E-2
1.117783E1,6.950388E-2,7.559970E-2,6.762914E-2,3.857781E-2
1.121120E1,6.825606E-2,7.651718E-2,6.600735E-2,3.963036E-2
